movie,city_name,cinema_date,cinema_name,cinema_url,cinema_address,hall,lang,begin_time,all_seats,selectable_seat,sold_seat,occupancy_rate,url
八角笼中,北京,2023-07-27,嘉华国际影城（学清路店）,https://www.maoyan.com/cinema/70?poi=84440,地址：海淀区学清路甲8号圣熙8号购物中心5层西侧（学清路）,3号激光厅-凭影票免费停车2小时,国语2D,12:35,166,138,28,16.87%,https://www.maoyan.com/xseats/202307270659096?movieId=1413252&cinemaId=70
八角笼中,北京,2023-07-27,大地影院（北京十里河铭泽店）,https://www.maoyan.com/cinema/10951?poi=40086376,地址：朝阳区西大望南路与弘燕南一路交叉口铭泽生活广场5层,6号厅,国语2D,11:15,66,16,50,75.76%,https://www.maoyan.com/xseats/202307270528379?movieId=1413252&cinemaId=10951
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,21:00,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571318?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,大地影院（北京十里河铭泽店）,https://www.maoyan.com/cinema/10951?poi=40086376,地址：朝阳区西大望南路与弘燕南一路交叉口铭泽生活广场5层,6号厅,国语2D,13:30,66,16,50,75.76%,https://www.maoyan.com/xseats/202307270528378?movieId=1413252&cinemaId=10951
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,18:50,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571319?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,大地院线影城（珠江摩尔店）,https://www.maoyan.com/cinema/26195?poi=189719766,地址：昌平区回龙观镇北清路1号院7号楼内7-101-26,7号激光厅,国语2D,10:20,111,111,0,0.00%,https://www.maoyan.com/xseats/202307270545055?movieId=1413252&cinemaId=26195
八角笼中,北京,2023-07-27,大地影院（北京顺义隆华CINITY店）,https://www.maoyan.com/cinema/12394?poi=41599879,地址：顺义区胜利街道新顺南大街11号隆华购物中心6F,4号厅,国语2D,10:30,105,48,57,54.29%,https://www.maoyan.com/xseats/202307270634250?movieId=1413252&cinemaId=12394
八角笼中,北京,2023-07-27,大地院线影城（珠江摩尔店）,https://www.maoyan.com/cinema/26195?poi=189719766,地址：昌平区回龙观镇北清路1号院7号楼内7-101-26,7号激光厅,国语2D,21:55,111,111,0,0.00%,https://www.maoyan.com/xseats/202307270545058?movieId=1413252&cinemaId=26195
八角笼中,北京,2023-07-27,大地院线影城（珠江摩尔店）,https://www.maoyan.com/cinema/26195?poi=189719766,地址：昌平区回龙观镇北清路1号院7号楼内7-101-26,7号激光厅,国语2D,19:35,111,102,9,8.11%,https://www.maoyan.com/xseats/202307270545056?movieId=1413252&cinemaId=26195
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,14:20,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571314?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,4号厅,中文2D,15:05,103,55,48,46.60%,https://www.maoyan.com/xseats/202307270571321?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,博纳国际影城（通州北苑店）,https://www.maoyan.com/cinema/2?poi=363447,地址：通州区杨庄北里52号华联天时名苑购物中心4楼（近通州北苑地铁站）,5号-ALPD激光厅,国语2D,23:10,140,77,63,45.00%,https://www.maoyan.com/xseats/202307270452907?movieId=1413252&cinemaId=2
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,12:05,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571315?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,16:35,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571320?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,博纳国际影城（顺义店）,https://www.maoyan.com/cinema/69?poi=1437402,地址：顺义区新顺南大街18号新世界百货七层,3号厅,中文2D,09:50,86,46,40,46.51%,https://www.maoyan.com/xseats/202307270571316?movieId=1413252&cinemaId=69
八角笼中,北京,2023-07-27,博纳国际影城（通州北苑店）,https://www.maoyan.com/cinema/2?poi=363447,地址：通州区杨庄北里52号华联天时名苑购物中心4楼（近通州北苑地铁站）,5号-ALPD激光厅,国语2D,16:20,140,74,66,47.14%,https://www.maoyan.com/xseats/202307270452909?movieId=1413252&cinemaId=2
八角笼中,北京,2023-07-27,卢米埃影城（侨福芳草地店）,https://www.maoyan.com/cinema/5736?poi=332108,地址：朝阳区东大桥路9号侨福芳草地购物中心LG2-26（尚都SOHO对面）,四号厅,中文2D,12:45,104,104,0,0.00%,https://www.maoyan.com/xseats/202307270794565?movieId=1413252&cinemaId=5736
八角笼中,北京,2023-07-27,博纳国际影城（门头沟IMAX店）,https://www.maoyan.com/cinema/27986?poi=1928126412,地址：门头沟区永定地区新城东街17号院2号楼5层Z05号、6层Z01号（地铁s1线上岸站B口出）,6号激光厅,国语2D,21:50,142,114,28,19.72%,https://www.maoyan.com/xseats/202307270715142?movieId=1413252&cinemaId=27986
八角笼中,北京,2023-07-27,博纳国际影城（通州北苑店）,https://www.maoyan.com/cinema/2?poi=363447,地址：通州区杨庄北里52号华联天时名苑购物中心4楼（近通州北苑地铁站）,5号-ALPD激光厅,国语2D,11:50,140,77,63,45.00%,https://www.maoyan.com/xseats/202307270452908?movieId=1413252&cinemaId=2
八角笼中,北京,2023-07-27,中影国际影城（东方新天地店）,https://www.maoyan.com/cinema/269?poi=271409,地址：东城区东长安街1号东方新天地LG层第五区BB65,2号激光厅,国语2D,19:20,143,131,12,8.39%,https://www.maoyan.com/xseats/202307270630500?movieId=1413252&cinemaId=269
八角笼中,北京,2023-07-27,大观楼电影院,https://www.maoyan.com/cinema/263?poi=89010,地址：西城区前门大街大栅栏街36号,4号厅,国语2D,15:35,21,21,0,0.00%,https://www.maoyan.com/xseats/202307270480553?movieId=1413252&cinemaId=263
八角笼中,北京,2023-07-27,大观楼电影院,https://www.maoyan.com/cinema/263?poi=89010,地址：西城区前门大街大栅栏街36号,4号厅,国语2D,11:10,21,21,0,0.00%,https://www.maoyan.com/xseats/202307270480554?movieId=1413252&cinemaId=263
八角笼中,北京,2023-07-27,天幕新彩云国际影城（激光巨幕店）,https://www.maoyan.com/cinema/13003?poi=4480546,地址：海淀区花园路街道北三环中路67号中视云投大厦1-3层,7号厅,国语2D,23:45,51,34,17,33.33%,https://www.maoyan.com/xseats/202307270695205?movieId=1413252&cinemaId=13003
八角笼中,北京,2023-07-27,天幕新彩云国际影城（激光巨幕店）,https://www.maoyan.com/cinema/13003?poi=4480546,地址：海淀区花园路街道北三环中路67号中视云投大厦1-3层,7号厅,国语2D,19:20,51,33,18,35.29%,https://www.maoyan.com/xseats/202307270695203?movieId=1413252&cinemaId=13003
八角笼中,北京,2023-07-27,天幕新彩云国际影城（激光巨幕店）,https://www.maoyan.com/cinema/13003?poi=4480546,地址：海淀区花园路街道北三环中路67号中视云投大厦1-3层,7号厅,国语2D,10:10,51,34,17,33.33%,https://www.maoyan.com/xseats/202307270695206?movieId=1413252&cinemaId=13003
八角笼中,北京,2023-07-27,天通苑乐娃影院,https://www.maoyan.com/cinema/38510?poi=1459604766,地址：昌平区东小口镇天通苑东苑东三区2号楼国泰百货4层TC-103,9号厅,国语2D,21:45,53,53,0,0.00%,https://www.maoyan.com/xseats/202307270495713?movieId=1413252&cinemaId=38510
八角笼中,北京,2023-07-27,中影国际影城（东方新天地店）,https://www.maoyan.com/cinema/269?poi=271409,地址：东城区东长安街1号东方新天地LG层第五区BB65,2号激光厅,国语2D,10:05,143,143,0,0.00%,https://www.maoyan.com/xseats/202307270630499?movieId=1413252&cinemaId=269
八角笼中,北京,2023-07-27,天通苑乐娃影院,https://www.maoyan.com/cinema/38510?poi=1459604766,地址：昌平区东小口镇天通苑东苑东三区2号楼国泰百货4层TC-103,3号厅,国语2D,16:55,52,52,0,0.00%,https://www.maoyan.com/xseats/202307270495708?movieId=1413252&cinemaId=38510
八角笼中,北京,2023-07-27,中影国际影城（丰台永旺店）,https://www.maoyan.com/cinema/14384?poi=77423086,地址：丰台区新村街道丰葆路88号永旺梦乐城内4层,6号厅,国语2D,11:00,159,14,145,91.19%,https://www.maoyan.com/xseats/202307270722629?movieId=1413252&cinemaId=14384
八角笼中,北京,2023-07-27,中影星美国际影城（聚乐汇店）,https://www.maoyan.com/cinema/37616?poi=855596129,地址：朝阳区双桥中路12号院3号楼聚乐汇2层,3号-RGB炫彩激光厅,国语2D,22:50,93,54,39,41.94%,https://www.maoyan.com/xseats/202307270524227?movieId=1413252&cinemaId=37616
八角笼中,北京,2023-07-27,中影国际影城（丰台千禧街店）,https://www.maoyan.com/cinema/7634?poi=6458108,地址：丰台区靛厂路千禧商业街4号楼1-3层,3号激光厅,国语2D,22:35,100,10,90,90.00%,https://www.maoyan.com/xseats/202307270722190?movieId=1413252&cinemaId=7634
八角笼中,北京,2023-07-27,中影奥兰环球影城（金宝天阶LUXE店）,https://www.maoyan.com/cinema/36720?poi=1559073803,地址：顺义区顺恒大街10号院5号楼2层201,3号厅-激光厅（免费3小时停车）,国语2D,11:40,126,17,109,86.51%,https://www.maoyan.com/xseats/202307270395737?movieId=1413252&cinemaId=36720
八角笼中,北京,2023-07-27,中影星美国际影城（温都水城店）,https://www.maoyan.com/cinema/25016?poi=165628212,地址：昌平区北七家镇宏福大道温都水城文化广场4层,5号激光厅,国语2D,22:25,181,181,0,0.00%,https://www.maoyan.com/xseats/202307270550229?movieId=1413252&cinemaId=25016
八角笼中,北京,2023-07-27,中影汇聚国际影城（月亮河店）,https://www.maoyan.com/cinema/38656?poi=1186195550,地址：通州区芙蓉园513号楼2层至3层01,VIP4厅情侣真皮沙发,国语2D,12:50,8,8,0,0.00%,https://www.maoyan.com/xseats/202307270425901?movieId=1413252&cinemaId=38656
八角笼中,北京,2023-07-27,中影汇聚国际影城（月亮河店）,https://www.maoyan.com/cinema/38656?poi=1186195550,地址：通州区芙蓉园513号楼2层至3层01,VIP4厅情侣真皮沙发,国语2D,18:05,8,8,0,0.00%,https://www.maoyan.com/xseats/202307270425900?movieId=1413252&cinemaId=38656
八角笼中,北京,2023-07-27,中影汇聚国际影城（月亮河店）,https://www.maoyan.com/cinema/38656?poi=1186195550,地址：通州区芙蓉园513号楼2层至3层01,3号激光厅,国语2D,19:40,90,40,50,55.56%,https://www.maoyan.com/xseats/202307270425904?movieId=1413252&cinemaId=38656
八角笼中,北京,2023-07-27,中影汇聚国际影城（月亮河店）,https://www.maoyan.com/cinema/38656?poi=1186195550,地址：通州区芙蓉园513号楼2层至3层01,4号激光厅,国语2D,15:20,128,68,60,46.88%,https://www.maoyan.com/xseats/202307270425905?movieId=1413252&cinemaId=38656
八角笼中,北京,2023-07-27,中影星美国际影城（天通苑店）,https://www.maoyan.com/cinema/26649?poi=191228472,地址：昌平区东小口镇太平庄中二街天通西苑三区天通尾货3层,5号厅,国语2D,23:00,72,11,61,84.72%,https://www.maoyan.com/xseats/202307270399827?movieId=1413252&cinemaId=26649
八角笼中,北京,2023-07-27,中影星美国际影城（天通苑店）,https://www.maoyan.com/cinema/26649?poi=191228472,地址：昌平区东小口镇太平庄中二街天通西苑三区天通尾货3层,5号厅,国语2D,16:00,72,11,61,84.72%,https://www.maoyan.com/xseats/202307270399825?movieId=1413252&cinemaId=26649
八角笼中,北京,2023-07-27,中影星美国际影城（天通苑店）,https://www.maoyan.com/cinema/26649?poi=191228472,地址：昌平区东小口镇太平庄中二街天通西苑三区天通尾货3层,5号厅,国语2D,13:40,72,11,61,84.72%,https://www.maoyan.com/xseats/202307270399829?movieId=1413252&cinemaId=26649
八角笼中,北京,2023-07-27,中影星美国际影城（天通苑店）,https://www.maoyan.com/cinema/26649?poi=191228472,地址：昌平区东小口镇太平庄中二街天通西苑三区天通尾货3层,5号厅,国语2D,20:40,72,11,61,84.72%,https://www.maoyan.com/xseats/202307270399828?movieId=1413252&cinemaId=26649
八角笼中,北京,2023-07-27,中影星美国际影城（天通苑店）,https://www.maoyan.com/cinema/26649?poi=191228472,地址：昌平区东小口镇太平庄中二街天通西苑三区天通尾货3层,5号厅,国语2D,18:20,72,11,61,84.72%,https://www.maoyan.com/xseats/202307270399824?movieId=1413252&cinemaId=26649
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,7号激光厅,国语2D,10:30,122,114,8,6.56%,https://www.maoyan.com/xseats/202307270425439?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,7号激光厅,国语2D,21:20,122,120,2,1.64%,https://www.maoyan.com/xseats/202307270425440?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,奥兰环球影城（望京方恒购物中心一店）,https://www.maoyan.com/cinema/26198?poi=189708612,地址：朝阳区阜通东大街6号院4号楼方恒购物中心,9号厅(60帧4K激光厅),国语2D,14:40,82,22,60,73.17%,https://www.maoyan.com/xseats/202307270395636?movieId=1413252&cinemaId=26198
八角笼中,北京,2023-07-27,奥兰环球影城（望京方恒购物中心一店）,https://www.maoyan.com/cinema/26198?poi=189708612,地址：朝阳区阜通东大街6号院4号楼方恒购物中心,8号厅(60帧4K激光厅),国语2D,22:50,81,22,59,72.84%,https://www.maoyan.com/xseats/202307270395635?movieId=1413252&cinemaId=26198
八角笼中,北京,2023-07-27,奥兰环球影城（望京方恒购物中心一店）,https://www.maoyan.com/cinema/26198?poi=189708612,地址：朝阳区阜通东大街6号院4号楼方恒购物中心,11号情侣厅(60帧4K),国语2D,16:50,18,4,14,77.78%,https://www.maoyan.com/xseats/202307270395634?movieId=1413252&cinemaId=26198
八角笼中,北京,2023-07-27,奥兰环球影城（望京方恒购物中心一店）,https://www.maoyan.com/cinema/26198?poi=189708612,地址：朝阳区阜通东大街6号院4号楼方恒购物中心,11号情侣厅(60帧4K),国语2D,00:55,18,4,14,77.78%,https://www.maoyan.com/xseats/202307270559516?movieId=1413252&cinemaId=26198
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,8号激光厅,国语2D,20:15,121,119,2,1.65%,https://www.maoyan.com/xseats/202307270552909?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,7号激光厅,国语2D,19:10,122,114,8,6.56%,https://www.maoyan.com/xseats/202307270425436?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,8号激光厅,国语2D,15:45,121,119,2,1.65%,https://www.maoyan.com/xseats/202307270552910?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,7号激光厅,国语2D,17:00,122,118,4,3.28%,https://www.maoyan.com/xseats/202307270425435?movieId=1413252&cinemaId=36658
八角笼中,北京,2023-07-27,中影盛世华纳国际影城（杜比全景声）,https://www.maoyan.com/cinema/36658?poi=1957886488,地址：顺义区旺泉街道融鹰大厦三层,8号激光厅,国语2D,13:35,121,119,2,1.65%,https://www.maoyan.com/xseats/202307270552911?movieId=1413252&cinemaId=36658
